Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release
France,https://open.spotify.com/track/0vPHA6ipjSD2B5lHKub21I,280,afro trap pt. 3,MHD,0,francoton,1408714,0,MHD,4/15/2016,3,15,0.956,0.726,10,-5.775,1,0.397,0.158,0,0.0673,0.564,123.061,137133,4,indie,1665
France,https://open.spotify.com/track/08P9JcnIvnXfxpG0MedgSJ,27.2,shtah,Naza,0,francoton,732443,0,Incroyable,9/29/2017,14,18,0.956,0.572,11,-4.168,1,0.102,0.198,0,0.0925,0.116,108.012,180040,4,indie,1142
UK,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY,119.2,hot in herre,Nelly,0,dance pop,1631249,0,Nellyville,6/25/2002,3,19,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,228240,4,pop,6708
Australia,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY,97.75,hot in herre,Nelly,0,dance pop,1631249,0,Nellyville,6/25/2002,3,19,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,228240,4,pop,6708
Ireland,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY,82.4,hot in herre,Nelly,0,dance pop,1631249,0,Nellyville,6/25/2002,3,19,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,228240,4,pop,6708
New Zealand,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY,28.8,hot in herre,Nelly,0,dance pop,1631249,0,Nellyville,6/25/2002,3,19,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,228240,4,pop,6708
Austria,https://open.spotify.com/track/3sqHmWeRob0GQ2OvNI5YEg,108,blumé,Yung Hurn,0,german hip hop,326465,0,Love Hotel,3/14/2017,6,10,0.956,0.308,1,-5.98,1,0.255,0.308,0,0.0874,0.594,104.003,140255,4,hip hop,1338
Sweden,https://open.spotify.com/track/4a9b0NBKK2JOBFiKE2JCtD,71.2,fff,1.Cuz,0,swedish gangsta rap,60579,0,FFF,8/21/2020,1,12,0.955,0.562,6,-7.376,0,0.0812,0.311,0,0.0852,0.558,123.964,129807,4,rap,85
France,https://open.spotify.com/track/3oUYLyJdKwhhNSKQBFePkf,84,oh oui,Shay,0,francoton,153291,0,Antidote,5/10/2019,8,14,0.955,0.398,1,-7.539,1,0.312,0.089,0,0.0638,0.385,129.934,152498,4,indie,554
USA,https://open.spotify.com/track/5StM7ktQ5TIstPckmRbWWH,60,get geeked,Ski Mask The Slump God,0,miami hip hop,3655109,0,STOKELEY,11/30/2018,9,13,0.955,0.507,9,-10.34,1,0.216,0.0285,1.19E-06,0.135,0.314,127.983,105093,4,hip hop,715
France,https://open.spotify.com/track/6sCbcdJxuqC358BDBWjhCE,353.6,mortal kombat,Sofiane - Graya - Ninho - GLK - Riane - The S,0,francoton,1119755,0,JesuispasséchezSo,1/27/2017,12,14,0.955,0.814,1,-4.356,0,0.342,0.408,0,0.148,0.606,117.073,347453,4,indie,1383
USA,https://open.spotify.com/track/5W3z7a1dBlERTBAye0murh,28.8,pardon,T.I. - Lil Baby,0,atl hip hop,3496035,0,The L.I.B.R.A.,10/16/2020,4,20,0.955,0.587,10,-5.894,0,0.32,0.181,0,0.585,0.901,111.975,259958,4,hip hop,29
Netherlands,https://open.spotify.com/track/2bmKUR6jSqy3pr7a2GwP1M,1473.65,controle,Yung Felix - Poke,0,dutch hip hop,93693,0,Yung Pokro,3/29/2019,8,8,0.955,0.792,7,-7.554,1,0.161,0.11,0.00633,0.166,0.627,105.073,115571,4,hip hop,596
France,https://open.spotify.com/track/35qnrCXQBU9uFbv3glrmsG,34.4,flux,Dosseh,0,francoton,598920,0,Vidalo$$A (Réédition),3/29/2019,1,17,0.954,0.457,7,-7.7,1,0.248,0.109,3.90E-06,0.708,0.335,130,176367,4,indie,596
France,https://open.spotify.com/track/4YxgYZJeC91vmJrDRdfnZG,31.2,pour un violet,Jul,0,francoton,3127974,0,La zone en personne,12/7/2018,19,40,0.954,0.849,7,-4.965,1,0.257,0.534,0,0.124,0.806,123.987,254033,4,indie,708
France,https://open.spotify.com/track/4yMEImCQkSAydckSKKBud7,419.9,mauvaises tentations,Jul - Moubarak,0,francoton,3127974,0,Inspi d'ailleurs,6/29/2018,18,22,0.954,0.654,9,-5.804,0,0.0591,0.346,0,0.114,0.85,133.997,202867,4,indie,869
Denmark,https://open.spotify.com/track/7l6aBDnoWm5SEJnW95XAqq,1279,hus,Specktors - Nonsens - Djämes Braun,0,dakke dak,53635,0,4 LIFE,5/8/2020,1,10,0.954,0.811,0,-4.57,1,0.123,0.0182,0,0.0919,0.953,123.966,177170,4,dance/electronic,190
USA,https://open.spotify.com/track/0RjJSBBEolCDJ6wDiuVCmh,1.6,attention!,XXXTENTACION,0,emo rap,22910410,0,Bad Vibes Forever,12/6/2019,16,25,0.954,0.41,0,-7.725,1,0.157,0.608,1.76E-05,0.133,0.457,130.074,120055,4,rap,344
Global,https://open.spotify.com/track/4HfaOznGhHYWqPtpLYz2PB,57.6,rocket ship,Future,0,atl hip hop,9442830,0,Future Hndrxx Presents: The WIZRD,1/18/2019,3,20,0.953,0.38,8,-4.941,1,0.261,0.00957,0,0.127,0.128,133.941,116847,4,hip hop,666
USA,https://open.spotify.com/track/4HfaOznGhHYWqPtpLYz2PB,345.35,rocket ship,Future,0,atl hip hop,9442830,0,Future Hndrxx Presents: The WIZRD,1/18/2019,3,20,0.953,0.38,8,-4.941,1,0.261,0.00957,0,0.127,0.128,133.941,116847,4,hip hop,666
Canada,https://open.spotify.com/track/4HfaOznGhHYWqPtpLYz2PB,145.75,rocket ship,Future,0,atl hip hop,9442830,0,Future Hndrxx Presents: The WIZRD,1/18/2019,3,20,0.953,0.38,8,-4.941,1,0.261,0.00957,0,0.127,0.128,133.941,116847,4,hip hop,666
Switzerland,https://open.spotify.com/track/4HfaOznGhHYWqPtpLYz2PB,53.6,rocket ship,Future,0,atl hip hop,9442830,0,Future Hndrxx Presents: The WIZRD,1/18/2019,3,20,0.953,0.38,8,-4.941,1,0.261,0.00957,0,0.127,0.128,133.941,116847,4,hip hop,666
France,https://open.spotify.com/track/064uEz8mSRaQnPoTJGUXmt,45.6,gun,Larry,0,french hip hop,373508,0,Cité blanche,1/31/2020,12,19,0.953,0.601,11,-7.906,1,0.23,0.642,0,0.0576,0.349,120.983,212627,4,hip hop,288
Brazil,https://open.spotify.com/track/3eoZYHNvSweAX24Ljlf9FY,0.8,pancadão,MC WM - MC's Jhowzinho & Kadinho,0,funk carioca,3157817,0,Nós É Pika,8/10/2017,2,17,0.953,0.427,10,-5.818,0,0.0746,0.65,0,0.0607,0.62,131.991,158224,4,funk,1192
Belgium,https://open.spotify.com/track/4s3JyU3WUmp2aSqbbQt2Il,277.25,rockstar,Michou - Inoxtag,0,n-a,93938,0,My Life,10/3/2020,4,7,0.953,0.569,2,-7.679,1,0.141,0.0367,0,0.105,0.535,105.011,139947,4,else,42
France,https://open.spotify.com/track/4s3JyU3WUmp2aSqbbQt2Il,1172.1,rockstar,Michou - Inoxtag,0,n-a,93938,0,My Life,10/3/2020,4,7,0.953,0.569,2,-7.679,1,0.141,0.0367,0,0.105,0.535,105.011,139947,4,else,42
Global,https://open.spotify.com/track/41mzryVlFLlz6b1BCtJAjx,7.2,light it up,Young Thug,0,atl hip hop,5647016,0,So Much Fun,8/16/2019,5,19,0.953,0.515,10,-8.546,1,0.0846,0.00389,0,0.11,0.351,138.039,209253,4,hip hop,456
USA,https://open.spotify.com/track/41mzryVlFLlz6b1BCtJAjx,408.2,light it up,Young Thug,0,atl hip hop,5647016,0,So Much Fun,8/16/2019,5,19,0.953,0.515,10,-8.546,1,0.0846,0.00389,0,0.11,0.351,138.039,209253,4,hip hop,456
Canada,https://open.spotify.com/track/41mzryVlFLlz6b1BCtJAjx,63.2,light it up,Young Thug,0,atl hip hop,5647016,0,So Much Fun,8/16/2019,5,19,0.953,0.515,10,-8.546,1,0.0846,0.00389,0,0.11,0.351,138.039,209253,4,hip hop,456
Global,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,471,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
UK,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,33.6,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
Austria,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,103.2,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
Belgium,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,64.8,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
Switzerland,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,124.8,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
Ireland,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,50.4,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
Philippines,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,343.4,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
Poland,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,113.6,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
Portugal,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,180,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
Singapore,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,43.2,caroline,Aminé,0,hip hop,1435088,0,Good For You,7/28/2017,3,15,0.952,0.318,10,-10.357,1,0.467,0.174,0,0.205,0.665,120.077,209640,4,hip hop,1205
USA,https://open.spotify.com/track/20b0uNeRengynz0WTX2Fw5,12.8,bussdown,Gucci Mane,0,atl hip hop,3520064,0,Delusions of Grandeur,6/21/2019,1,18,0.952,0.576,10,-5.426,0,0.224,0.0596,0,0.0901,0.749,130.001,186028,4,hip hop,512
France,https://open.spotify.com/track/1yYvgO0DujeByrGIZ8nL5g,36,aquafina,Hamza,0,belgian hip hop,400740,0,Paradise (Deluxe),8/2/2019,22,25,0.952,0.493,11,-8.17,0,0.197,0.142,0.016,0.0689,0.56,109.988,194110,4,hip hop,470
UK,https://open.spotify.com/track/7Iqg6I7prg29XzC9dkdRgh,298.6,f u pay me,Headie One - Ivorian Doll - Kenny Beats,0,uk hip hop,220967,0,EDNA,10/9/2020,15,20,0.952,0.521,7,-7.709,1,0.286,0.11,0.00117,0.1,0.35,129.967,164227,4,hip hop,36
France,https://open.spotify.com/track/3yjw9FaareXd2SSUYfuGbu,2207.4,come vai,Jul - Soolking,0,francoton,3127974,0,La zone en personne,12/7/2018,10,40,0.952,0.806,11,-5.467,0,0.125,0.392,1.15E-05,0.0826,0.787,120.004,205294,4,indie,708
Belgium,https://open.spotify.com/track/4VzalpjiHHK5cKSgrZuNjg,1602.1,nique la bac,Lorenzo,0,francoton,891423,0,Sex In The City,8/23/2019,10,17,0.952,0.891,5,-5.719,0,0.337,0.0374,0,0.0862,0.701,116.054,147293,4,indie,449
Switzerland,https://open.spotify.com/track/4VzalpjiHHK5cKSgrZuNjg,504.9,nique la bac,Lorenzo,0,francoton,891423,0,Sex In The City,8/23/2019,10,17,0.952,0.891,5,-5.719,0,0.337,0.0374,0,0.0862,0.701,116.054,147293,4,indie,449
France,https://open.spotify.com/track/4VzalpjiHHK5cKSgrZuNjg,17331.35,nique la bac,Lorenzo,0,francoton,891423,0,Sex In The City,8/23/2019,10,17,0.952,0.891,5,-5.719,0,0.337,0.0374,0,0.0862,0.701,116.054,147293,4,indie,449
Global,https://open.spotify.com/track/2nwp9gU9ZGyKRzMswpfc7k,82.4,flooded,Migos,0,atl hip hop,10919803,0,Culture II,1/26/2018,14,24,0.952,0.504,10,-6.716,0,0.403,0.00874,0,0.116,0.332,135.078,270213,4,hip hop,1023
USA,https://open.spotify.com/track/2nwp9gU9ZGyKRzMswpfc7k,329.45,flooded,Migos,0,atl hip hop,10919803,0,Culture II,1/26/2018,14,24,0.952,0.504,10,-6.716,0,0.403,0.00874,0,0.116,0.332,135.078,270213,4,hip hop,1023
UK,https://open.spotify.com/track/2nwp9gU9ZGyKRzMswpfc7k,22.4,flooded,Migos,0,atl hip hop,10919803,0,Culture II,1/26/2018,14,24,0.952,0.504,10,-6.716,0,0.403,0.00874,0,0.116,0.332,135.078,270213,4,hip hop,1023
Canada,https://open.spotify.com/track/2nwp9gU9ZGyKRzMswpfc7k,247.35,flooded,Migos,0,atl hip hop,10919803,0,Culture II,1/26/2018,14,24,0.952,0.504,10,-6.716,0,0.403,0.00874,0,0.116,0.332,135.078,270213,4,hip hop,1023
Switzerland,https://open.spotify.com/track/2nwp9gU9ZGyKRzMswpfc7k,74.4,flooded,Migos,0,atl hip hop,10919803,0,Culture II,1/26/2018,14,24,0.952,0.504,10,-6.716,0,0.403,0.00874,0,0.116,0.332,135.078,270213,4,hip hop,1023
France,https://open.spotify.com/track/2nwp9gU9ZGyKRzMswpfc7k,21.6,flooded,Migos,0,atl hip hop,10919803,0,Culture II,1/26/2018,14,24,0.952,0.504,10,-6.716,0,0.403,0.00874,0,0.116,0.332,135.078,270213,4,hip hop,1023
Sweden,https://open.spotify.com/track/6f1zuPgMf9KtmZYnqEqski,9530.3,spiderman,Yasin,0,swedish gangsta rap,88545,0,98.01.11,5/22/2020,1,10,0.952,0.469,9,-7.61,1,0.272,0.0799,0.0446,0.0815,0.169,101.013,118812,4,rap,176
Global,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,160.05,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
USA,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,492.9,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
UK,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,64,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
Belgium,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,14.4,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
Canada,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,284.1,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
Switzerland,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,77.6,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
Denmark,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,51.2,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
Ireland,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,103.7,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
Norway,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,56,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
New Zealand,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,52.8,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
Portugal,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn,27.2,talk about it,DaBaby,0,north carolina hip hop,4807934,0,BLAME IT ON BABY,4/17/2020,4,13,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,159093,4,hip hop,211
Global,https://open.spotify.com/track/1hHe7cirScEJWgAS0JFqTL,72.8,7 am freestyle,Future - Juice WRLD,0,atl hip hop,9442830,0,Future & Juice WRLD Present... WRLD ON DRUGS,10/19/2018,7,16,0.951,0.401,0,-8.92,0,0.411,0.0185,0,0.149,0.539,129.976,192907,4,hip hop,757
USA,https://open.spotify.com/track/1hHe7cirScEJWgAS0JFqTL,495.05,7 am freestyle,Future - Juice WRLD,0,atl hip hop,9442830,0,Future & Juice WRLD Present... WRLD ON DRUGS,10/19/2018,7,16,0.951,0.401,0,-8.92,0,0.411,0.0185,0,0.149,0.539,129.976,192907,4,hip hop,757
Canada,https://open.spotify.com/track/1hHe7cirScEJWgAS0JFqTL,150.2,7 am freestyle,Future - Juice WRLD,0,atl hip hop,9442830,0,Future & Juice WRLD Present... WRLD ON DRUGS,10/19/2018,7,16,0.951,0.401,0,-8.92,0,0.411,0.0185,0,0.149,0.539,129.976,192907,4,hip hop,757
Belgium,https://open.spotify.com/track/1Wfe6IKCZDWqKSXNmn2tvt,479.2,gasolina,Hamza - Gambi,0,belgian hip hop,400740,0,Santa Sauce 2,12/20/2019,9,13,0.951,0.611,2,-7.875,0,0.188,0.285,0.000296,0.117,0.724,129.999,179385,4,hip hop,330
Switzerland,https://open.spotify.com/track/1Wfe6IKCZDWqKSXNmn2tvt,118.15,gasolina,Hamza - Gambi,0,belgian hip hop,400740,0,Santa Sauce 2,12/20/2019,9,13,0.951,0.611,2,-7.875,0,0.188,0.285,0.000296,0.117,0.724,129.999,179385,4,hip hop,330
France,https://open.spotify.com/track/1Wfe6IKCZDWqKSXNmn2tvt,17097.35,gasolina,Hamza - Gambi,0,belgian hip hop,400740,0,Santa Sauce 2,12/20/2019,9,13,0.951,0.611,2,-7.875,0,0.188,0.285,0.000296,0.117,0.724,129.999,179385,4,hip hop,330
France,https://open.spotify.com/track/7GviBAL1r8fpwlIv8cbFMU,917.75,au péage,Jul,0,francoton,3127974,0,C'est pas des LOL,12/6/2019,2,38,0.951,0.711,0,-5.665,0,0.252,0.552,1.08E-05,0.105,0.784,126.093,137080,4,indie,344
France,https://open.spotify.com/track/1j0ejJFJZtnIoKE05pvyxO,1066.75,je pilote,Jul,0,francoton,3127974,0,Inspi d'ailleurs,6/29/2018,3,22,0.951,0.731,11,-5.98,0,0.0926,0.0464,0,0.103,0.964,134.041,217173,4,indie,869
France,https://open.spotify.com/track/6csqzTT1S4WMbqUuIoBMKg,3617.95,coup de genoux,Jul,0,francoton,3127974,0,Inspi d'ailleurs,6/29/2018,10,22,0.951,0.707,4,-4.893,0,0.196,0.121,0,0.106,0.382,113.005,318093,4,indie,869
Global,https://open.spotify.com/track/6KhmSJf9FvdAcq1tr8LcYD,72,status,NAV - Lil Uzi Vert,0,canadian hip hop,2237000,0,Good Intentions,5/8/2020,6,18,0.951,0.72,6,-4.467,1,0.302,0.0406,0,0.0998,0.687,134.033,174367,4,hip hop,190
USA,https://open.spotify.com/track/6KhmSJf9FvdAcq1tr8LcYD,288.25,status,NAV - Lil Uzi Vert,0,canadian hip hop,2237000,0,Good Intentions,5/8/2020,6,18,0.951,0.72,6,-4.467,1,0.302,0.0406,0,0.0998,0.687,134.033,174367,4,hip hop,190
Canada,https://open.spotify.com/track/6KhmSJf9FvdAcq1tr8LcYD,409.65,status,NAV - Lil Uzi Vert,0,canadian hip hop,2237000,0,Good Intentions,5/8/2020,6,18,0.951,0.72,6,-4.467,1,0.302,0.0406,0,0.0998,0.687,134.033,174367,4,hip hop,190
USA,https://open.spotify.com/track/4TCG827sk5fDEmUvcQlStk,24.8,goddamn,Tyga - A Boogie Wit da Hoodie,0,dance pop,5980363,0,Legendary,6/7/2019,12,14,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,526
Canada,https://open.spotify.com/track/4TCG827sk5fDEmUvcQlStk,331.2,goddamn,Tyga - A Boogie Wit da Hoodie,0,dance pop,5980363,0,Legendary,6/7/2019,12,14,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,526
Switzerland,https://open.spotify.com/track/4TCG827sk5fDEmUvcQlStk,0.8,goddamn,Tyga - A Boogie Wit da Hoodie,0,dance pop,5980363,0,Legendary,6/7/2019,12,14,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,526
Finland,https://open.spotify.com/track/4TCG827sk5fDEmUvcQlStk,44.8,goddamn,Tyga - A Boogie Wit da Hoodie,0,dance pop,5980363,0,Legendary,6/7/2019,12,14,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,211040,4,pop,526
Belgium,https://open.spotify.com/track/6UwGye4QUAhlDHtii8tl3O,246.4,mocro sh*t,Ashafar,0,dutch hip hop,111471,0,Mocro Sh*t,9/17/2020,7,15,0.95,0.62,1,-6.76,1,0.165,0.0332,0,0.07,0.237,101.965,174643,4,hip hop,58
Netherlands,https://open.spotify.com/track/6UwGye4QUAhlDHtii8tl3O,4227.25,mocro sh*t,Ashafar,0,dutch hip hop,111471,0,Mocro Sh*t,9/17/2020,7,15,0.95,0.62,1,-6.76,1,0.165,0.0332,0,0.07,0.237,101.965,174643,4,hip hop,58
Global,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue,72,one of my,Future,0,atl hip hop,9442830,0,High Off Life,5/15/2020,6,21,0.95,0.5,1,-8.18,1,0.399,0.103,3.77E-05,0.103,0.598,114.009,142979,4,hip hop,183
USA,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue,312.95,one of my,Future,0,atl hip hop,9442830,0,High Off Life,5/15/2020,6,21,0.95,0.5,1,-8.18,1,0.399,0.103,3.77E-05,0.103,0.598,114.009,142979,4,hip hop,183
UK,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue,5.6,one of my,Future,0,atl hip hop,9442830,0,High Off Life,5/15/2020,6,21,0.95,0.5,1,-8.18,1,0.399,0.103,3.77E-05,0.103,0.598,114.009,142979,4,hip hop,183
Canada,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue,103.7,one of my,Future,0,atl hip hop,9442830,0,High Off Life,5/15/2020,6,21,0.95,0.5,1,-8.18,1,0.399,0.103,3.77E-05,0.103,0.598,114.009,142979,4,hip hop,183
Switzerland,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue,1.6,one of my,Future,0,atl hip hop,9442830,0,High Off Life,5/15/2020,6,21,0.95,0.5,1,-8.18,1,0.399,0.103,3.77E-05,0.103,0.598,114.009,142979,4,hip hop,183
USA,https://open.spotify.com/track/4Aw3DJWMTGXVgAdAzAAI02,58.4,backwards,Gucci Mane - Meek Mill,0,atl hip hop,3520064,0,Delusions of Grandeur,6/21/2019,2,18,0.95,0.508,8,-5.176,1,0.0921,0.0092,0,0.0946,0.438,122.963,177699,4,hip hop,512
Canada,https://open.spotify.com/track/4Aw3DJWMTGXVgAdAzAAI02,24,backwards,Gucci Mane - Meek Mill,0,atl hip hop,3520064,0,Delusions of Grandeur,6/21/2019,2,18,0.95,0.508,8,-5.176,1,0.0921,0.0092,0,0.0946,0.438,122.963,177699,4,hip hop,512
France,https://open.spotify.com/track/1kLumDpyFXM2On8fKVOxoU,94.4,5-Apr,Jok'air - R.O.C - Chich,0,francoton,502303,0,Jok'Travolta,3/29/2019,5,18,0.95,0.597,1,-6.262,1,0.225,0.131,0,0.127,0.412,118.024,304349,4,indie,596
France,https://open.spotify.com/track/43vshTH1MShmt5sKJn9DTn,874.85,confinement,Jul,0,francoton,3127974,0,La machine,6/19/2020,3,30,0.95,0.811,9,-4.927,1,0.277,0.17,2.05E-05,0.137,0.945,128.987,174360,4,indie,148
Belgium,https://open.spotify.com/track/3B23etXBXxq1aCmFB8dby9,27653.55,pompen,Kraantje Pappie,0,dutch hip hop,243506,0,Crane III,10/28/2016,5,15,0.95,0.731,11,-4.485,0,0.199,0.0248,5.26E-05,0.107,0.574,126.998,154463,4,hip hop,1469
Netherlands,https://open.spotify.com/track/3B23etXBXxq1aCmFB8dby9,2830.25,pompen,Kraantje Pappie,0,dutch hip hop,243506,0,Crane III,10/28/2016,5,15,0.95,0.731,11,-4.485,0,0.199,0.0248,5.26E-05,0.107,0.574,126.998,154463,4,hip hop,1469
Global,https://open.spotify.com/track/1O01cSag3DaCGneWQgPBL4,20.8,drop out,Lil Pump,0,emo rap,7325898,0,Harverd Dropout,2/22/2019,1,16,0.95,0.573,0,-6.31,1,0.138,0.00306,0,0.0887,0.549,120.032,121000,4,rap,631
USA,https://open.spotify.com/track/1O01cSag3DaCGneWQgPBL4,68,drop out,Lil Pump,0,emo rap,7325898,0,Harverd Dropout,2/22/2019,1,16,0.95,0.573,0,-6.31,1,0.138,0.00306,0,0.0887,0.549,120.032,121000,4,rap,631
